English Word,Hebrew Translation,Difficulty Level,Source,Example Sentence
immigration,[TO TRANSLATE],9,band33july18,n
immoral,[TO TRANSLATE],8,band33july18,
implement,[TO TRANSLATE],8,band33july18,v
implementation,[TO TRANSLATE],9,band33july18,v
implication,[TO TRANSLATE],9,band33july18,v
implicit,[TO TRANSLATE],8,band33july18,
importance,[TO TRANSLATE],9,band33july18,
impression,[TO TRANSLATE],9,band33july18,adj
impressive,[TO TRANSLATE],9,band33july18,adj
improvement,[TO TRANSLATE],9,band33july18,
in a way,[TO TRANSLATE],8,band33july18,
in advance,[TO TRANSLATE],8,band33july18,
in agreement,[TO TRANSLATE],8,band33july18,
in case of sth,[TO TRANSLATE],8,band33july18,
in detail,[TO TRANSLATE],8,band33july18,
in favor of,[TO TRANSLATE],8,band33july18,
in full,[TO TRANSLATE],8,band33july18,
in itself,[TO TRANSLATE],8,band33july18,The book wasn't interesting in itself but the illustrations were good.
in need of,[TO TRANSLATE],8,band33july18,
in part,[TO TRANSLATE],8,band33july18,
in practice,[TO TRANSLATE],8,band33july18,In practice the rules have had a positive effect.
in public,[TO TRANSLATE],8,band33july18,
in relation to,[TO TRANSLATE],8,band33july18,Buying a house is expensive in relation to income. We have questions in relation to your decision.
in return (for),[TO TRANSLATE],8,band33july18,
in short,[TO TRANSLATE],8,band33july18,
in sth terms/in terms of sth,[TO TRANSLATE],8,band33july18,In political terms the move was a failure.
in that case,[TO TRANSLATE],8,band33july18,
in the first place,[TO TRANSLATE],8,band33july18,Why didn't you say so in the first place.
in the form of sth,[TO TRANSLATE],8,band33july18,
in the light of sth,[TO TRANSLATE],8,band33july18,In light of the new information....
in the long run,[TO TRANSLATE],8,band33july18,
in the meantime,[TO TRANSLATE],8,band33july18,
in this respect/in many respects,[TO TRANSLATE],8,band33july18,
in view of,[TO TRANSLATE],8,band33july18,
in/by contrast,[TO TRANSLATE],7,band33july18,
in/with regard to,[TO TRANSLATE],7,band33july18,
inaccurate,[TO TRANSLATE],9,band33july18,
inactive,[TO TRANSLATE],8,band33july18,
inadequate,[TO TRANSLATE],9,band33july18,
incentive,[TO TRANSLATE],8,band33july18,
incidentally,[TO TRANSLATE],9,band33july18,adv
including,[TO TRANSLATE],8,band33july18,
increasingly,[TO TRANSLATE],9,band33july18,
index,[TO TRANSLATE],7,band33july18,
India,[TO TRANSLATE],7,band33july18,n+adj
Indian,[TO TRANSLATE],7,band33july18,n+adj
indication,[TO TRANSLATE],9,band33july18,n
indicator,[TO TRANSLATE],8,band33july18,n
indirect,[TO TRANSLATE],8,band33july18,
individually,[TO TRANSLATE],9,band33july18,
industry,[TO TRANSLATE],8,band33july18,adj
inevitable,[TO TRANSLATE],9,band33july18,adv
inevitably,[TO TRANSLATE],9,band33july18,adv
inferior,[TO TRANSLATE],8,band33july18,
informal,[TO TRANSLATE],8,band33july18,
infrastructure,[TO TRANSLATE],9,band33july18,
inherent,[TO TRANSLATE],9,band33july18,adv
inherently,[TO TRANSLATE],9,band33july18,adv
initially,[TO TRANSLATE],8,band33july18,adv
injured,[TO TRANSLATE],8,band33july18,adj
injury,[TO TRANSLATE],7,band33july18,adj
innovation,[TO TRANSLATE],9,band33july18,
inquiry (enquire,[TO TRANSLATE],7,band33july18,n
insight,[TO TRANSLATE],8,band33july18,
instantly,[TO TRANSLATE],8,band33july18,adv
institute,[TO TRANSLATE],8,band33july18,n
insurance,[TO TRANSLATE],8,band33july18,v
insure,[TO TRANSLATE],7,band33july18,v
integrate,[TO TRANSLATE],8,band33july18,n
integration,[TO TRANSLATE],9,band33july18,n
integrity,[TO TRANSLATE],9,band33july18,
intellectual,[TO TRANSLATE],9,band33july18,
intelligence,[TO TRANSLATE],9,band33july18,(military)
intend,[TO TRANSLATE],7,band33july18,n
intensive,[TO TRANSLATE],8,band33july18,adj
interaction,[TO TRANSLATE],9,band33july18,n
interactive,[TO TRANSLATE],9,band33july18,n
interest,[TO TRANSLATE],8,band33july18,This topic raises a lot of interest. I invested the money in order to earn interest.
interpret,[TO TRANSLATE],8,band33july18,n
interpretation,[TO TRANSLATE],9,band33july18,n
intervention,[TO TRANSLATE],9,band33july18,
introduction,[TO TRANSLATE],9,band33july18,n
invention,[TO TRANSLATE],8,band33july18,
invest,[TO TRANSLATE],7,band33july18,n
investigation,[TO TRANSLATE],9,band33july18,n
involvement,[TO TRANSLATE],9,band33july18,
iron,[TO TRANSLATE],6,band33july18,This tool is made of iron.
irresponsible,[TO TRANSLATE],9,band33july18,
Islam,[TO TRANSLATE],7,band33july18,
it would appear (that),[TO TRANSLATE],7,band33july18,
it's a good thing,[TO TRANSLATE],7,band33july18,
Japan,[TO TRANSLATE],7,band33july18,adj+n
Japanese,[TO TRANSLATE],8,band33july18,adj+n
joint,[TO TRANSLATE],7,band33july18,"We worked together, it was a joint project."
journal,[TO TRANSLATE],8,band33july18,
journalism,[TO TRANSLATE],9,band33july18,n
journalist,[TO TRANSLATE],9,band33july18,n
Judaism,[TO TRANSLATE],8,band33july18,
jump,[TO TRANSLATE],6,band33july18,
just,[TO TRANSLATE],6,band33july18,n
just about,[TO TRANSLATE],7,band33july18,
just as,[TO TRANSLATE],7,band33july18,Just as I was leaving.... Her painting was just as good as his.
justice,[TO TRANSLATE],8,band33july18,n
justify,[TO TRANSLATE],8,band33july18,
keep on doing sth,[TO TRANSLATE],7,band33july18,
keep up sth / keep sth up,[TO TRANSLATE],7,band33july18,
kill,[TO TRANSLATE],6,band33july18,
king,[TO TRANSLATE],6,band33july18,n
kingdom,[TO TRANSLATE],8,band33july18,n
kit,[TO TRANSLATE],6,band33july18,
kitchen,[TO TRANSLATE],6,band33july18,
knee,[TO TRANSLATE],6,band33july18,
knowledge,[TO TRANSLATE],8,band33july18,
lack,[TO TRANSLATE],6,band33july18,
landscape,[TO TRANSLATE],8,band33july18,
last,[TO TRANSLATE],6,band33july18,
laughter,[TO TRANSLATE],8,band33july18,
law,[TO TRANSLATE],6,band33july18,n
lawyer,[TO TRANSLATE],7,band33july18,n
leadership,[TO TRANSLATE],9,band33july18,
leaf,[TO TRANSLATE],6,band33july18,The leaf on a tree.
leg,[TO TRANSLATE],6,band33july18,
legally,[TO TRANSLATE],8,band33july18,adv
length,[TO TRANSLATE],7,band33july18,
let alone,[TO TRANSLATE],7,band33july18,He can't take care of his pet dog let alone a baby!
level,[TO TRANSLATE],7,band33july18,
lift,[TO TRANSLATE],6,band33july18,I need a lift to Jerusalem.
light,[TO TRANSLATE],7,band33july18,
line up (sb/sth) / line (sb/sth) up,[TO TRANSLATE],7,band33july18,Please line up to get your certificates.
lips,[TO TRANSLATE],6,band33july18,
list,[TO TRANSLATE],6,band33july18,
literary,[TO TRANSLATE],8,band33july18,adj
location,[TO TRANSLATE],8,band33july18,n
logical,[TO TRANSLATE],8,band33july18,adj
long term/in the long term,[TO TRANSLATE],7,band33july18,
long-term,[TO TRANSLATE],7,band33july18,
look down on sb,[TO TRANSLATE],7,band33july18,
look out for sb/sth,[TO TRANSLATE],7,band33july18,
Look out!,[TO TRANSLATE],7,band33july18,
look(s),[TO TRANSLATE],8,band33july18,
lovely,[TO TRANSLATE],7,band33july18,
lower,[TO TRANSLATE],7,band33july18,
luckily,[TO TRANSLATE],8,band33july18,
madam,[TO TRANSLATE],7,band33july18,
made up of,[TO TRANSLATE],7,band33july18,
maintenance,[TO TRANSLATE],9,band33july18,n
majority,[TO TRANSLATE],8,band33july18,n
make a (big) difference,[TO TRANSLATE],7,band33july18,
make no difference,[TO TRANSLATE],7,band33july18,
make out sth / make sth out,[TO TRANSLATE],7,band33july18,Could you make out his meaning?
make up,[TO TRANSLATE],7,band33july18,She made up her face with new make-up
Make up one's / your mind,[TO TRANSLATE],7,band33july18,
make up one's mind / make your mind up,[TO TRANSLATE],7,band33july18,
make up sth / make sth up,[TO TRANSLATE],7,band33july18,I made up a story
make use of,[TO TRANSLATE],7,band33july18,
make-up,[TO TRANSLATE],7,band33july18,She made up her face with new make-up
manage,[TO TRANSLATE],7,band33july18,n
management,[TO TRANSLATE],9,band33july18,n
manager,[TO TRANSLATE],8,band33july18,n
manners,[TO TRANSLATE],8,band33july18,
manufacture,[TO TRANSLATE],9,band33july18,
marketing,[TO TRANSLATE],8,band33july18,n
married,[TO TRANSLATE],8,band33july18,adj
masculine,[TO TRANSLATE],8,band33july18,adj
master,[TO TRANSLATE],7,band33july18,
mean,[TO TRANSLATE],6,band33july18,A statistical mean; the mean result. He's really mean I don't like him.
measure,[TO TRANSLATE],8,band33july18,n
measurement,[TO TRANSLATE],9,band33july18,n
mechanism,[TO TRANSLATE],8,band33july18,
medicine,[TO TRANSLATE],8,band33july18,n
membership,[TO TRANSLATE],9,band33july18,
mental,[TO TRANSLATE],7,band33july18,adv
mentally,[TO TRANSLATE],8,band33july18,adv
mere,[TO TRANSLATE],6,band33july18,adj
method,[TO TRANSLATE],7,band33july18,
mile,[TO TRANSLATE],6,band33july18,
minimize,[TO TRANSLATE],8,band33july18,v
minister,[TO TRANSLATE],8,band33july18,n
mirror,[TO TRANSLATE],7,band33july18,
miss,[TO TRANSLATE],6,band33july18,I missed the train. I miss my mother very much.
mobile,[TO TRANSLATE],7,band33july18,I have a new mobile (phone). (British English for American 'cellphone')
mode,[TO TRANSLATE],6,band33july18,
modification,[TO TRANSLATE],9,band33july18,n
modify,[TO TRANSLATE],7,band33july18,n
monitor,[TO TRANSLATE],8,band33july18,
moral,[TO TRANSLATE],7,band33july18,n
morality,[TO TRANSLATE],8,band33july18,n
mostly,[TO TRANSLATE],7,band33july18,
motivation,[TO TRANSLATE],9,band33july18,v
motive,[TO TRANSLATE],7,band33july18,v
motor,[TO TRANSLATE],7,band33july18,
move on,[TO TRANSLATE],7,band33july18,
movement,[TO TRANSLATE],8,band33july18,
multiply,[TO TRANSLATE],8,band33july18,v
municipal,[TO TRANSLATE],8,band33july18,n
municipality,[TO TRANSLATE],9,band33july18,n
mutual,[TO TRANSLATE],7,band33july18,adv
mutually,[TO TRANSLATE],8,band33july18,adv
natural,[TO TRANSLATE],8,band33july18,adv
naturally,[TO TRANSLATE],8,band33july18,adv
nearly,[TO TRANSLATE],7,band33july18,
necessarily,[TO TRANSLATE],9,band33july18,n
necessity,[TO TRANSLATE],8,band33july18,n
neck,[TO TRANSLATE],6,band33july18,
negative,[TO TRANSLATE],8,band33july18,
negotiation,[TO TRANSLATE],9,band33july18,n
net,[TO TRANSLATE],6,band33july18,Net income
never heard of sb/sth,[TO TRANSLATE],7,band33july18,
next door (adv),[TO TRANSLATE],7,band33july18,"next-door neighbor, the flat next door"
next-door (adj),[TO TRANSLATE],7,band33july18,"next-door neighbor, the flat next door"
no such thing,[TO TRANSLATE],7,band33july18,
no wonder,[TO TRANSLATE],7,band33july18,
nonetheless,[TO TRANSLATE],9,band33july18,
norm,[TO TRANSLATE],6,band33july18,
normally,[TO TRANSLATE],8,band33july18,
northern,[TO TRANSLATE],8,band33july18,
not make any difference,[TO TRANSLATE],7,band33july18,
nothing but,[TO TRANSLATE],7,band33july18,
notion,[TO TRANSLATE],7,band33july18,
novel,[TO TRANSLATE],7,band33july18,
now and then,[TO TRANSLATE],7,band33july18,
nuclear,[TO TRANSLATE],8,band33july18,
nurse,[TO TRANSLATE],7,band33july18,
objection,[TO TRANSLATE],8,band33july18,n
oblige,[TO TRANSLATE],7,band33july18,n
observe,[TO TRANSLATE],8,band33july18,n
obviously,[TO TRANSLATE],8,band33july18,adv
occasionally,[TO TRANSLATE],9,band33july18,
occupation,[TO TRANSLATE],9,band33july18,n
ocean,[TO TRANSLATE],7,band33july18,
offence,[TO TRANSLATE],8,band33july18,n
offender,[TO TRANSLATE],8,band33july18,n
officer,[TO TRANSLATE],8,band33july18,adj
officially,[TO TRANSLATE],9,band33july18,adj
old fashioned,[TO TRANSLATE],7,band33july18,
on and off,[TO TRANSLATE],8,band33july18,
on average,[TO TRANSLATE],8,band33july18,
on behalf of,[TO TRANSLATE],8,band33july18,
on board,[TO TRANSLATE],8,band33july18,There were 500 passengers on board.
on the contrary,[TO TRANSLATE],8,band33july18,
on the grounds (that/of),[TO TRANSLATE],8,band33july18,I declined the offer on the grounds of my health.
ongoing,[TO TRANSLATE],8,band33july18,
open up sth / open sth up,[TO TRANSLATE],7,band33july18,
opening,[TO TRANSLATE],8,band33july18,The opening of the new theatre.
opposition,[TO TRANSLATE],9,band33july18,n
optional,[TO TRANSLATE],8,band33july18,adj
optionally,[TO TRANSLATE],9,band33july18,adj
or so,[TO TRANSLATE],7,band33july18,ten or so
or something (like that),[TO TRANSLATE],7,band33july18,
organization,[TO TRANSLATE],9,band33july18,
originally,[TO TRANSLATE],9,band33july18,adj
other than,[TO TRANSLATE],7,band33july18,
otherwise,[TO TRANSLATE],8,band33july18,
out of,[TO TRANSLATE],7,band33july18,The table is made out of wood. Out of all the people I saw today I enjoyed seeing the most!
out of date,[TO TRANSLATE],7,band33july18,
overall,[TO TRANSLATE],8,band33july18,
owing to,[TO TRANSLATE],7,band33july18,
own,[TO TRANSLATE],6,band33july18,n
owner,[TO TRANSLATE],7,band33july18,n
p.m.,[TO TRANSLATE],6,band33july18,
package,[TO TRANSLATE],8,band33july18,
paint,[TO TRANSLATE],7,band33july18,n
painter,[TO TRANSLATE],8,band33july18,n
painting,[TO TRANSLATE],8,band33july18,n
part,[TO TRANSLATE],6,band33july18,adj
part-time,[TO TRANSLATE],7,band33july18,
partial,[TO TRANSLATE],8,band33july18,adj
participation,[TO TRANSLATE],9,band33july18,n
particularly,[TO TRANSLATE],9,band33july18,
partly,[TO TRANSLATE],7,band33july18,
pass away,[TO TRANSLATE],7,band33july18,
pass on sth / pass sth on,[TO TRANSLATE],7,band33july18,Please pass on this message as soon as you can.
pay attention (to sth),[TO TRANSLATE],7,band33july18,
pay off,[TO TRANSLATE],7,band33july18,We paid off our debts at last! His efforts paid off.
pay off sth / pay sth off,[TO TRANSLATE],7,band33july18,We paid off our debts at last! His efforts paid off.
payment,[TO TRANSLATE],8,band33july18,n
peace,[TO TRANSLATE],7,band33july18,adj
peaceful,[TO TRANSLATE],8,band33july18,adj
peacefully,[TO TRANSLATE],9,band33july18,adj
pepper,[TO TRANSLATE],7,band33july18,
per,[TO TRANSLATE],6,band33july18,
percent,[TO TRANSLATE],8,band33july18,n
percentage,[TO TRANSLATE],9,band33july18,n
perception,[TO TRANSLATE],9,band33july18,n
performance,[TO TRANSLATE],9,band33july18,n
period,[TO TRANSLATE],7,band33july18,
permanently,[TO TRANSLATE],9,band33july18,adv
permission,[TO TRANSLATE],9,band33july18,n
person),[TO TRANSLATE],8,band33july18,She was chair of the committee.
personal,[TO TRANSLATE],8,band33july18,adv
phenomena,[TO TRANSLATE],8,band33july18,n
physics,[TO TRANSLATE],8,band33july18,
pilot,[TO TRANSLATE],7,band33july18,
planet,[TO TRANSLATE],7,band33july18,
planning,[TO TRANSLATE],8,band33july18,
plant,[TO TRANSLATE],7,band33july18,
plastic,[TO TRANSLATE],8,band33july18,
player,[TO TRANSLATE],7,band33july18,n
pleasure,[TO TRANSLATE],8,band33july18,It's a pleasure! (response to thanks)
pocket,[TO TRANSLATE],7,band33july18,
point,[TO TRANSLATE],7,band33july18,
point out sth / point sth out,[TO TRANSLATE],7,band33july18,
political,[TO TRANSLATE],8,band33july18,n
politician,[TO TRANSLATE],9,band33july18,n
pool,[TO TRANSLATE],6,band33july18,A pool of water. A pool of resources.
population,[TO TRANSLATE],9,band33july18,
positive,[TO TRANSLATE],8,band33july18,adv
positively,[TO TRANSLATE],9,band33july18,adv
possession,[TO TRANSLATE],9,band33july18,n
possessive,[TO TRANSLATE],9,band33july18,n
possibility,[TO TRANSLATE],9,band33july18,n
possibly,[TO TRANSLATE],8,band33july18,n
post,[TO TRANSLATE],6,band33july18,We posted our responses on the forum. I posted my letter. (British)
practically,[TO TRANSLATE],9,band33july18,
precisely,[TO TRANSLATE],8,band33july18,adv
prediction,[TO TRANSLATE],9,band33july18,n
president,[TO TRANSLATE],8,band33july18,
pretty,[TO TRANSLATE],7,band33july18,
prevent,[TO TRANSLATE],8,band33july18,n
prevention,[TO TRANSLATE],9,band33july18,n
previously,[TO TRANSLATE],9,band33july18,adv
pride,[TO TRANSLATE],7,band33july18,
prisoner,[TO TRANSLATE],8,band33july18,n
probability,[TO TRANSLATE],9,band33july18,n
probable,[TO TRANSLATE],8,band33july18,n
problematic,[TO TRANSLATE],9,band33july18,
product,[TO TRANSLATE],8,band33july18,n
professional,[TO TRANSLATE],9,band33july18,adj
profile,[TO TRANSLATE],8,band33july18,
profitable,[TO TRANSLATE],9,band33july18,adj
progressive,[TO TRANSLATE],9,band33july18,adj
promote,[TO TRANSLATE],8,band33july18,
promotion,[TO TRANSLATE],8,band33july18,
properly,[TO TRANSLATE],8,band33july18,
protection,[TO TRANSLATE],9,band33july18,
provided that,[TO TRANSLATE],7,band33july18,
psychology,[TO TRANSLATE],9,band33july18,adj
pull,[TO TRANSLATE],6,band33july18,
put down sth / put sth down,[TO TRANSLATE],7,band33july18,Put down your bags and come in.
put forward sth / put sth forward,[TO TRANSLATE],7,band33july18,The students have put forward a proposal to shorten the term.
put off sth / put sth off,[TO TRANSLATE],7,band33july18,
put on sth / put sth on,[TO TRANSLATE],7,band33july18,
put sth together / put together sth,[TO TRANSLATE],7,band33july18,
put up sb/put sb up,[TO TRANSLATE],7,band33july18,Can you put me up overnight?
put up with,[TO TRANSLATE],7,band33july18,I won't put up with this nonsense!
quality,[TO TRANSLATE],8,band33july18,
quantity,[TO TRANSLATE],8,band33july18,
racial,[TO TRANSLATE],7,band33july18,adj
racism,[TO TRANSLATE],7,band33july18,adj
radical,[TO TRANSLATE],8,band33july18,
random,[TO TRANSLATE],7,band33july18,
rapidly,[TO TRANSLATE],8,band33july18,adv
ratio,[TO TRANSLATE],7,band33july18,
rationale,[TO TRANSLATE],8,band33july18,
reaction,[TO TRANSLATE],8,band33july18,n
readily,[TO TRANSLATE],8,band33july18,
receipt,[TO TRANSLATE],8,band33july18,
recommendation,[TO TRANSLATE],9,band33july18,n
recovery,[TO TRANSLATE],8,band33july18,n
recruitment,[TO TRANSLATE],9,band33july18,n
reduction,[TO TRANSLATE],8,band33july18,n
reflection,[TO TRANSLATE],9,band33july18,n
regardless (of),[TO TRANSLATE],7,band33july18,
regional,[TO TRANSLATE],8,band33july18,adj
rejection,[TO TRANSLATE],8,band33july18,n
relate(d) to sb/sth,[TO TRANSLATE],7,band33july18,Many youngsters can't relate to old people.
relationship,[TO TRANSLATE],9,band33july18,
relevance,[TO TRANSLATE],8,band33july18,n
relieved,[TO TRANSLATE],8,band33july18,adj
representation,[TO TRANSLATE],9,band33july18,n+adj
required,[TO TRANSLATE],8,band33july18,adj
reside,[TO TRANSLATE],7,band33july18,v
resident,[TO TRANSLATE],8,band33july18,v
residential,[TO TRANSLATE],9,band33july18,v
resistance,[TO TRANSLATE],9,band33july18,n
resolution,[TO TRANSLATE],9,band33july18,n
respectively,[TO TRANSLATE],9,band33july18,
result in,[TO TRANSLATE],7,band33july18,
revision,[TO TRANSLATE],8,band33july18,n
revolutionary,[TO TRANSLATE],9,band33july18,adj
rock,[TO TRANSLATE],6,band33july18,We climbed up to the rock at the top of the mountain.
roll,[TO TRANSLATE],6,band33july18,The ball rolled into a corner. A bread roll.
roof,[TO TRANSLATE],6,band33july18,
run into,[TO TRANSLATE],7,band33july18,I ran into him the other day which was a nice surprise.
run out (of),[TO TRANSLATE],7,band33july18,We ran out of paper
run over,[TO TRANSLATE],7,band33july18,The car ran over the dog.
Russia,[TO TRANSLATE],7,band33july18,adj+n
Russian,[TO TRANSLATE],8,band33july18,adj+n
safety,[TO TRANSLATE],7,band33july18,
salary,[TO TRANSLATE],7,band33july18,
sample,[TO TRANSLATE],7,band33july18,
sanctions,[TO TRANSLATE],8,band33july18,
satisfaction,[TO TRANSLATE],9,band33july18,n
satisfy,[TO TRANSLATE],8,band33july18,n
scale,[TO TRANSLATE],7,band33july18,"Large-scale, small-scale"
scenario,[TO TRANSLATE],8,band33july18,
scene,[TO TRANSLATE],7,band33july18,
scenery,[TO TRANSLATE],8,band33july18,
scheme,[TO TRANSLATE],7,band33july18,
scientific,[TO TRANSLATE],9,band33july18,adj
scientist,[TO TRANSLATE],8,band33july18,adj
screen,[TO TRANSLATE],7,band33july18,
secondly,[TO TRANSLATE],8,band33july18,She was introduced first of all as a brilliant scientist and secondly as a composer.
section,[TO TRANSLATE],8,band33july18,
sector,[TO TRANSLATE],7,band33july18,
secure,[TO TRANSLATE],7,band33july18,n
security,[TO TRANSLATE],8,band33july18,n
seek,[TO TRANSLATE],6,band33july18,
select,[TO TRANSLATE],7,band33july18,n
selection,[TO TRANSLATE],8,band33july18,n
senior,[TO TRANSLATE],7,band33july18,
sensitive,[TO TRANSLATE],8,band33july18,n
sensitivity,[TO TRANSLATE],9,band33july18,n
separate,[TO TRANSLATE],8,band33july18,n
separation,[TO TRANSLATE],9,band33july18,n
sequence,[TO TRANSLATE],8,band33july18,
series,[TO TRANSLATE],7,band33july18,
seriously,[TO TRANSLATE],8,band33july18,
servant,[TO TRANSLATE],8,band33july18,
set off,[TO TRANSLATE],7,band33july18,They set off on their journey.
set out,[TO TRANSLATE],7,band33july18,They set out at sunrise
set out / set out sth / set sth out,[TO TRANSLATE],7,band33july18,The teacher set out the rules on the first day of class.
setting,[TO TRANSLATE],8,band33july18,
settle,[TO TRANSLATE],7,band33july18,n
settle down,[TO TRANSLATE],7,band33july18,
settlement,[TO TRANSLATE],9,band33july18,n
severe,[TO TRANSLATE],7,band33july18,adv
severely,[TO TRANSLATE],8,band33july18,adv
shadow,[TO TRANSLATE],7,band33july18,
shake,[TO TRANSLATE],7,band33july18,Shake hands.
shake hands,[TO TRANSLATE],7,band33july18,
shake your head,[TO TRANSLATE],7,band33july18,He shook his head in disagreement.
share,[TO TRANSLATE],7,band33july18,
ship,[TO TRANSLATE],6,band33july18,
short of sth,[TO TRANSLATE],7,band33july18,He was short of time.
short term/in the short term,[TO TRANSLATE],7,band33july18,
short-term,[TO TRANSLATE],7,band33july18,
shot,[TO TRANSLATE],6,band33july18,
shoulder,[TO TRANSLATE],8,band33july18,
show up,[TO TRANSLATE],7,band33july18,She showed up earlier than expected.
shut (sb) up,[TO TRANSLATE],7,band33july18,You're talking too much: shut up!
shut down (sth) / shut down (sth),[TO TRANSLATE],7,band33july18,We shut down the computer.
sight,[TO TRANSLATE],7,band33july18,
signal,[TO TRANSLATE],7,band33july18,
significance,[TO TRANSLATE],9,band33july18,adv
significant,[TO TRANSLATE],9,band33july18,adv
significantly,[TO TRANSLATE],9,band33july18,adv
sir,[TO TRANSLATE],6,band33july18,
skill,[TO TRANSLATE],7,band33july18,adj
skilled,[TO TRANSLATE],8,band33july18,adj
slight,[TO TRANSLATE],7,band33july18,adv
slightly,[TO TRANSLATE],8,band33july18,adv
slip,[TO TRANSLATE],6,band33july18,He slipped and fell. I made a slip in spelling.
slow down,[TO TRANSLATE],7,band33july18,
so as to,[TO TRANSLATE],7,band33july18,
so-called,[TO TRANSLATE],7,band33july18,His so-called friends didn't help him.
software,[TO TRANSLATE],8,band33july18,
soldier,[TO TRANSLATE],8,band33july18,
sole,[TO TRANSLATE],6,band33july18,adv
solely,[TO TRANSLATE],7,band33july18,adv
solution,[TO TRANSLATE],8,band33july18,
somehow,[TO TRANSLATE],8,band33july18,
somewhat,[TO TRANSLATE],8,band33july18,
somewhere,[TO TRANSLATE],8,band33july18,
soul,[TO TRANSLATE],6,band33july18,
source,[TO TRANSLATE],7,band33july18,
southern,[TO TRANSLATE],8,band33july18,
spatial,[TO TRANSLATE],8,band33july18,
specialize,[TO TRANSLATE],9,band33july18,
specifically,[TO TRANSLATE],9,band33july18,adj
specify,[TO TRANSLATE],8,band33july18,adj
speech,[TO TRANSLATE],7,band33july18,
spirit,[TO TRANSLATE],7,band33july18,adj
spiritual,[TO TRANSLATE],8,band33july18,adj
spot,[TO TRANSLATE],6,band33july18,
spread,[TO TRANSLATE],7,band33july18,
stable,[TO TRANSLATE],7,band33july18,
stairs,[TO TRANSLATE],7,band33july18,
stand for,[TO TRANSLATE],7,band33july18,UN stands for United Nations
stand out,[TO TRANSLATE],7,band33july18,
stand up for sb/sth,[TO TRANSLATE],7,band33july18,
stand up to sb/sth,[TO TRANSLATE],7,band33july18,
stare,[TO TRANSLATE],7,band33july18,
start out,[TO TRANSLATE],7,band33july18,
statistics,[TO TRANSLATE],9,band33july18,
status,[TO TRANSLATE],7,band33july18,
steal,[TO TRANSLATE],7,band33july18,
steel,[TO TRANSLATE],7,band33july18,
stereotype,[TO TRANSLATE],9,band33july18,
stimulate,[TO TRANSLATE],8,band33july18,
stock,[TO TRANSLATE],7,band33july18,
stone,[TO TRANSLATE],7,band33july18,
storm,[TO TRANSLATE],7,band33july18,
straight away,[TO TRANSLATE],7,band33july18,
strategic,[TO TRANSLATE],8,band33july18,adj
strategy,[TO TRANSLATE],8,band33july18,adj
strength,[TO TRANSLATE],8,band33july18,v
strengthen,[TO TRANSLATE],9,band33july18,v
stress,[TO TRANSLATE],7,band33july18,adj
stressful,[TO TRANSLATE],8,band33july18,adj
stretch,[TO TRANSLATE],8,band33july18,
strongly,[TO TRANSLATE],8,band33july18,
structure,[TO TRANSLATE],8,band33july18,
struggle,[TO TRANSLATE],8,band33july18,
studio,[TO TRANSLATE],7,band33july18,
subjective,[TO TRANSLATE],9,band33july18,
subsequent,[TO TRANSLATE],9,band33july18,adv
subsequently,[TO TRANSLATE],9,band33july18,adv
substance,[TO TRANSLATE],8,band33july18,
substantial,[TO TRANSLATE],9,band33july18,
success,[TO TRANSLATE],8,band33july18,adj
successful,[TO TRANSLATE],9,band33july18,adj
successfully,[TO TRANSLATE],9,band33july18,adj
such as,[TO TRANSLATE],7,band33july18,
suffer,[TO TRANSLATE],7,band33july18,n
suffering,[TO TRANSLATE],8,band33july18,n
sufficient,[TO TRANSLATE],9,band33july18,adv
sufficiently,[TO TRANSLATE],9,band33july18,adv
sugar,[TO TRANSLATE],6,band33july18,
suitable,[TO TRANSLATE],8,band33july18,adj
sum,[TO TRANSLATE],6,band33july18,
sum up sth/sb / sum sth/sb up,[TO TRANSLATE],7,band33july18,
summarize,[TO TRANSLATE],8,band33july18,n
summary,[TO TRANSLATE],8,band33july18,n
supply,[TO TRANSLATE],7,band33july18,
supposed to do/be sth,[TO TRANSLATE],7,band33july18,You were supposed to be ready at six o'clock.
surely,[TO TRANSLATE],7,band33july18,
surface,[TO TRANSLATE],8,band33july18,
surgery,[TO TRANSLATE],8,band33july18,"He had surgery, but is recovering well. I went to the surgery to consult the doctor."
surround,[TO TRANSLATE],8,band33july18,n
surroundings,[TO TRANSLATE],9,band33july18,n
survey,[TO TRANSLATE],7,band33july18,
survival,[TO TRANSLATE],8,band33july18,n
survive,[TO TRANSLATE],8,band33july18,n
suspect,[TO TRANSLATE],8,band33july18,
sustain,[TO TRANSLATE],8,band33july18,
symbol,[TO TRANSLATE],7,band33july18,
system,[TO TRANSLATE],7,band33july18,The education system. We have a new system of grading exams.
take advantage of sth/sbd,[TO TRANSLATE],7,band33july18,I took advantage of my free time to catch up on work. You shouldn't take advantage of someone's weakness.
take back sth / take sth back,[TO TRANSLATE],7,band33july18,
take for granted,[TO TRANSLATE],7,band33july18,
take off,[TO TRANSLATE],7,band33july18,The plane took off (fly). I took off my hat (remove).
take on sb/take sb on / take on sth / take sth on,[TO TRANSLATE],7,band33july18,We took on too much work. We took too much work on ourselves.
take over sth/take sth over,[TO TRANSLATE],7,band33july18,
take turns,[TO TRANSLATE],7,band33july18,
take up sth/take sth up,[TO TRANSLATE],7,band33july18,It takes up too much time. She took up dancing.
target,[TO TRANSLATE],7,band33july18,
